hetio_id	name	het_type	cui
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234690
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234691
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234692
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234693
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234694
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234695
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234696
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234697
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234698
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234699
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234700
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234701
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234702
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234703
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234704
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234705
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234706
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234707
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234708
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234709
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234710
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234711
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234712
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234713
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234714
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234715
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234716
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234717
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234718
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234719
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234720
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234721
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234722
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234723
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234724
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234725
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234726
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234727
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234728
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4236291
29969	MDFIC	Gene	UMLS:C1537673
C0151596	Tongue discolouration	Side Effect	UMLS:C0151596
GO:0004776	succinate-CoA ligase (GDP-forming) activity	Molecular Function	UMLS:C1150769
GO:0004776	succinate-CoA ligase (GDP-forming) activity	Molecular Function	UMLS:C2261890
GO:0004776	succinate-CoA ligase (GDP-forming) activity	Molecular Function	UMLS:C2261891
GO:0004776	succinate-CoA ligase (GDP-forming) activity	Molecular Function	UMLS:C2261894
GO:0004776	succinate-CoA ligase (GDP-forming) activity	Molecular Function	UMLS:C2261895
GO:1901796	regulation of signal transduction by p53 class mediator	Biological Process	UMLS:C3546974
GO:0042824	MHC class I peptide loading complex	Cellular Component	UMLS:C1325635
C0264863	Subacute endocarditis	Side Effect	UMLS:C0264863
59352	LGR6	Gene	UMLS:C1426357
55701	ARHGEF40	Gene	UMLS:C1864909
UBERON:0000473	testis	Anatomy	UMLS:C0039597
5099	PCDH7	Gene	UMLS:C1418308
C0855775	Pulmonary function test decreased	Side Effect	UMLS:C0855775
GO:0010465	nerve growth factor receptor activity	Molecular Function	UMLS:C2265599
GO:0010719	negative regulation of epithelial to mesenchymal transition	Biological Process	UMLS:C2612018
26995	TRUB2	Gene	UMLS:C1424793
C1096458	Vascular occlusion	Side Effect	UMLS:C1096458
285220	EPHA6	Gene	UMLS:C1539362
C0014804	Erythromelalgia	Side Effect	UMLS:C0014804
GO:1990923	PET complex	Cellular Component	UMLS:C4235091
728405	USP17L29	Gene	UMLS:C3542534
C1295585	Decreased vibratory sense	Side Effect	UMLS:C1295585
GO:0042321	negative regulation of circadian sleep/wake cycle, sleep	Biological Process	UMLS:C1154370
GO:0042321	negative regulation of circadian sleep/wake cycle, sleep	Biological Process	UMLS:C2248179
140628	GATA5	Gene	UMLS:C1423740
1825	DSC3	Gene	UMLS:C1414158
1670	DEFA5	Gene	UMLS:C1413976
C0022408	Arthropathy	Side Effect	UMLS:C0022408
GO:0034445	negative regulation of plasma lipoprotein particle oxidation	Biological Process	UMLS:C2612552
GO:0034445	negative regulation of plasma lipoprotein particle oxidation	Biological Process	UMLS:C2612553
GO:0034445	negative regulation of plasma lipoprotein particle oxidation	Biological Process	UMLS:C4329156
C0236003	Mucosal swelling	Side Effect	UMLS:C0236003
GO:0030137	COPI-coated vesicle	Cellular Component	UMLS:C0887887
132	ADK	Gene	UMLS:C1412243
GO:0045064	T-helper 2 cell differentiation	Biological Process	UMLS:C1155044
2687	GGT5	Gene	UMLS:C1415061
GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	Biological Process	UMLS:C3268763
N0000175915	Increased Coagulation Factor VIII Concentration	Pharmacologic Class	UMLS:C2917277
GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	Biological Process	UMLS:C1624588
C0038358	Gastric ulcer	Side Effect	UMLS:C0038358
5551	PRF1	Gene	UMLS:C1418887
C0852914	Bacteriuria NOS present	Side Effect	UMLS:C0852914
23544	SEZ6L	Gene	UMLS:C1419975
GO:1902823	negative regulation of late endosome to lysosome transport	Biological Process	UMLS:C3823402
GO:1902823	negative regulation of late endosome to lysosome transport	Biological Process	UMLS:C3823403
C0037290	Pigmentation skin	Side Effect	UMLS:C0037290
9587	MAD2L1BP	Gene	UMLS:C1427281
10024	TROAP	Gene	UMLS:C1421164
6373	CXCL11	Gene	UMLS:C1332816
GO:0033278	cell proliferation in midbrain	Biological Process	UMLS:C2246689
GO:0033278	cell proliferation in midbrain	Biological Process	UMLS:C2246690
GO:0097363	protein O-GlcNAc transferase activity	Molecular Function	UMLS:C3541201
79088	ZNF426	Gene	UMLS:C1427097
GO:0050995	negative regulation of lipid catabolic process	Biological Process	UMLS:C1523023
GO:0050995	negative regulation of lipid catabolic process	Biological Process	UMLS:C2259117
51226	COPZ2	Gene	UMLS:C1426188
GO:0006982	response to lipid hydroperoxide	Biological Process	UMLS:C1155315
8323	FZD6	Gene	UMLS:C1333587
PC7_7682	Striated Muscle Contraction	Pathway	PC7_7682
GO:0002068	glandular epithelial cell development	Biological Process	UMLS:C1817336
GO:0060988	lipid tube assembly	Biological Process	UMLS:C2753215
PC7_3999	G-protein activation	Pathway	PC7_3999
91300	R3HDM4	Gene	UMLS:C3471480
GO:1990393	3M complex	Cellular Component	UMLS:C3896150
5987	TRIM27	Gene	UMLS:C1823489
GO:0071104	response to interleukin-9	Biological Process	UMLS:C2754305
UBERON:0000970	eye	Anatomy	UMLS:C0015392
C0156339	Vulval ulceration	Side Effect	UMLS:C0156339
4294	MAP3K10	Gene	UMLS:C1417009
DB08928	Arsthinol	Compound	UMLS:C0301341
C0855625	Bilirubin conjugated increased	Side Effect	UMLS:C0855625
84303	CHCHD6	Gene	UMLS:C1428678
338692	ANKRD13D	Gene	UMLS:C1823669
GO:0005198	structural molecule activity	Molecular Function	UMLS:C1152906
C0232910	Teratogenicity	Side Effect	UMLS:C0232910
GO:0021954	central nervous system neuron development	Biological Process	UMLS:C1818529
C0016470	Food allergy	Side Effect	UMLS:C0016470
C0234934	Urticaria vesiculosa	Side Effect	UMLS:C0234934
C0271623	Secondary hypogonadism	Side Effect	UMLS:C0271623
8775	NAPA	Gene	UMLS:C1417599
GO:0004609	phosphatidylserine decarboxylase activity	Molecular Function	UMLS:C1150838
54542	RC3H2	Gene	UMLS:C1537928
GO:0035904	aorta development	Biological Process	UMLS:C3271358
GO:1901407	regulation of phosphorylation of RNA polymerase II C-terminal domain	Biological Process	UMLS:C3547329
11322	TMC6	Gene	UMLS:C1823291
3575	IL7R	Gene	UMLS:C1334123
GO:0042769	DNA damage response, detection of DNA damage	Biological Process	UMLS:C1327531
91768	CABLES1	Gene	UMLS:C1428446
GO:0033648	host intracellular membrane-bounded organelle	Cellular Component	UMLS:C2247085
64788	LMF1	Gene	UMLS:C1823374
57057	TBX20	Gene	UMLS:C1420609
GO:0032754	positive regulation of interleukin-5 production	Biological Process	UMLS:C1819578
GO:0032754	positive regulation of interleukin-5 production	Biological Process	UMLS:C2246058
GO:0032754	positive regulation of interleukin-5 production	Biological Process	UMLS:C2246059
GO:0002700	regulation of production of molecular mediator of immune response	Biological Process	UMLS:C1818814
145258	GSC	Gene	UMLS:C1415316
55364	IMPACT	Gene	UMLS:C1825598
163259	DENND2C	Gene	UMLS:C1824910
GO:0070125	mitochondrial translational elongation	Biological Process	UMLS:C2610780
GO:0016314	phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity	Molecular Function	UMLS:C1149910
C0012254	Digitalis toxicity	Side Effect	UMLS:C0012254
C0020302	Developmental glaucoma	Side Effect	UMLS:C0020302
GO:0006090	pyruvate metabolic process	Biological Process	UMLS:C1158861
GO:0006090	pyruvate metabolic process	Biological Process	UMLS:C1158871
GO:0061643	chemorepulsion of axon	Biological Process	UMLS:C3893421
C0241166	Skin tightness	Side Effect	UMLS:C0241166
N0000175965	Increased Prothrombin Activity	Pharmacologic Class	UMLS:C2917283
GO:0008298	intracellular mRNA localization	Biological Process	UMLS:C1158702
GO:0008298	intracellular mRNA localization	Biological Process	UMLS:C1749816
C0023212	Left ventricular failure	Side Effect	UMLS:C0023212
7293	TNFRSF4	Gene	UMLS:C1420812
PC7_1527	Activation of BMF and translocation to mitochondria	Pathway	PC7_1527
105375661	LOC105375661	Gene	105375661
375607	NAT16	Gene	UMLS:C3471274
GO:2001205	negative regulation of osteoclast development	Biological Process	UMLS:C3270928
400745	SH2D5	Gene	UMLS:C1822707
54978	SLC35F6	Gene	UMLS:C1428548
DB00552	Pentostatin	Compound	UMLS:C0030896
DB00552	Pentostatin	Compound	UMLS:C0591865
DB00552	Pentostatin	Compound	UMLS:C0733530
3915	LAMC1	Gene	UMLS:C1416785
GO:0033627	cell adhesion mediated by integrin	Biological Process	UMLS:C1512810
GO:0015211	purine nucleoside transmembrane transporter activity	Molecular Function	UMLS:C2266075
C1536459	Nettle rash	Side Effect	UMLS:C1536459
2350	FOLR2	Gene	UMLS:C1414664
GO:0030109	HLA-B specific inhibitory MHC class I receptor activity	Molecular Function	UMLS:C1152823
PC7_2630	Clathrin derived vesicle budding	Pathway	PC7_2630
PC7_6917	Regulation of pyruvate dehydrogenase (PDH) complex	Pathway	PC7_6917
C0003860	Arteritis	Side Effect	UMLS:C0003860
GO:0071034	CUT catabolic process	Biological Process	UMLS:C2754190
55832	CAND1	Gene	UMLS:C1824525
GO:0072338	cellular lactam metabolic process	Biological Process	UMLS:C3156296
C0032541	Polyneuritis	Side Effect	UMLS:C0032541
5214	PFKP	Gene	UMLS:C1418493
PC7_8325	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	Pathway	PC7_8325
GO:0097451	glial limiting end-foot	Cellular Component	UMLS:C3548410
GO:0060749	mammary gland alveolus development	Biological Process	UMLS:C2752977
C0589616	Genitourinary chlamydia infection	Side Effect	UMLS:C0589616
23215	PRRC2C	Gene	UMLS:C1538318
2030	SLC29A1	Gene	UMLS:C1420171
60313	GPBP1L1	Gene	UMLS:C1825396
GO:0090287	regulation of cellular response to growth factor stimulus	Biological Process	UMLS:C2755706
9695	EDEM1	Gene	UMLS:C1425927
DB01168	Procarbazine	Compound	UMLS:C0033223
105372478	LOC105372478	Gene	105372478
102723613	LOC102723613	Gene	102723613
N0000175982	Reversed Anticoagulation Activity	Pharmacologic Class	UMLS:C2917126
143282	FGFBP3	Gene	UMLS:C1825296
271	AMPD2	Gene	UMLS:C1412388
GO:0070306	lens fiber cell differentiation	Biological Process	UMLS:C2611003
219981	OR5A2	Gene	UMLS:C1423338
GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway	Biological Process	UMLS:C1155371
GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway	Biological Process	UMLS:C2244559
GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway	Biological Process	UMLS:C2244560
10517	FBXW10	Gene	UMLS:C1539503
2786	GNG4	Gene	UMLS:C1415157
105369204	LOC105369204	Gene	105369204
90987	ZNF251	Gene	UMLS:C1421740
23389	MED13L	Gene	UMLS:C1427815
DB04571	Trioxsalen	Compound	UMLS:C0041086
DB04571	Trioxsalen	Compound	UMLS:C0162480
DB04571	Trioxsalen	Compound	UMLS:C0702232
5650	KLK7	Gene	UMLS:C1416678
GO:0030718	germ-line stem cell population maintenance	Biological Process	UMLS:C1326813
101928603	C6orf229	Gene	UMLS:C3811534
GO:0044179	hemolysis in other organism	Biological Process	UMLS:C2752472
50615	IL21R	Gene	UMLS:C1416407
GO:0099565	chemical synaptic transmission, postsynaptic	Biological Process	UMLS:C4236580
GO:0099565	chemical synaptic transmission, postsynaptic	Biological Process	UMLS:C4326885
GO:0030177	positive regulation of Wnt signaling pathway	Biological Process	UMLS:C1155493
GO:0030177	positive regulation of Wnt signaling pathway	Biological Process	UMLS:C2244451
GO:0030177	positive regulation of Wnt signaling pathway	Biological Process	UMLS:C2244452
GO:0030177	positive regulation of Wnt signaling pathway	Biological Process	UMLS:C2244453
GO:0030177	positive regulation of Wnt signaling pathway	Biological Process	UMLS:C2244454
105370399	LOC105370399	Gene	105370399
GO:0000248	C-5 sterol desaturase activity	Molecular Function	UMLS:C1151693
C0860645	Bizarre dreams	Side Effect	UMLS:C0860645
DB06212	Tolvaptan	Compound	UMLS:C1176308
DB06212	Tolvaptan	Compound	UMLS:C2710117
10131	TRAP1	Gene	UMLS:C1420952
6504	SLAMF1	Gene	UMLS:C1420084
C1167791	Skin toxicity	Side Effect	UMLS:C1167791
GO:0004827	proline-tRNA ligase activity	Molecular Function	UMLS:C1150744
GO:0006987	activation of signaling protein activity involved in unfolded protein response	Biological Process	UMLS:C1155343
51341	ZBTB7A	Gene	UMLS:C1538143
8566	PDXK	Gene	UMLS:C1418446
124056	NOXO1	Gene	UMLS:C1426224
GO:0080182	histone H3-K4 trimethylation	Biological Process	UMLS:C3268890
PC7_4730	Influenza Virus Induced Apoptosis	Pathway	PC7_4730
10985	GCN1L1	Gene	UMLS:C1415018
3238	HOXD12	Gene	UMLS:C1415686
GO:0010181	FMN binding	Molecular Function	UMLS:C1323254
DB01365	Mephentermine	Compound	UMLS:C0025380
6102	RP2	Gene	UMLS:C1419608
117155	CATSPER2	Gene	UMLS:C1425793
GO:0006768	biotin metabolic process	Biological Process	UMLS:C1158327
GO:0030894	replisome	Cellular Component	UMLS:C1325592
GO:0030894	replisome	Cellular Component	UMLS:C2612400
GO:0030894	replisome	Cellular Component	UMLS:C2612401
GO:0030894	replisome	Cellular Component	UMLS:C2612402
GO:0008263	pyrimidine-specific mismatch base pair DNA N-glycosylase activity	Molecular Function	UMLS:C1148686
DB00296	Ropivacaine	Compound	UMLS:C0073571
84530	SRRM4	Gene	UMLS:C1825702
GO:0043069	negative regulation of programmed cell death	Biological Process	UMLS:C1326210
GO:0043069	negative regulation of programmed cell death	Biological Process	UMLS:C1326214
GO:0043069	negative regulation of programmed cell death	Biological Process	UMLS:C2248389
26061	HACL1	Gene	UMLS:C1825446
C0857199	Red blotches	Side Effect	UMLS:C0857199
79679	VTCN1	Gene	UMLS:C1538072
C0442856	Hypoperfusion	Side Effect	UMLS:C0442856
147837	ZNF563	Gene	UMLS:C1428978
8906	AP1G2	Gene	UMLS:C1412436
1159	CKMT1B	Gene	UMLS:C1538468
2852	GPER1	Gene	UMLS:C1415223
89797	NAV2	Gene	UMLS:C1423897
54769	DIRAS2	Gene	UMLS:C1426163
3706	ITPKA	Gene	UMLS:C1416516
GO:0075509	endocytosis involved in viral entry into host cell	Biological Process	UMLS:C3268879
GO:0044057	regulation of system process	Biological Process	UMLS:C2613397
91875	TTC5	Gene	UMLS:C1426138
GO:0034369	plasma lipoprotein particle remodeling	Biological Process	UMLS:C2612466
64927	TTC23	Gene	UMLS:C1823527
57172	CAMK1G	Gene	UMLS:C1422774
GO:0051286	cell tip	Cellular Component	UMLS:C1656978
GO:0031720	haptoglobin binding	Molecular Function	UMLS:C1622149
C1142160	Application site discolouration	Side Effect	UMLS:C1142160
GO:0030575	nuclear body organization	Biological Process	UMLS:C1156227
317647	FLJ11857	Gene	317647
4877	NT3	Gene	UMLS:C1417860
128218	TMEM125	Gene	UMLS:C1823383
6284	S100A13	Gene	UMLS:C1419783
C0263540	Onychomadesis	Side Effect	UMLS:C0263540
22878	TRAPPC8	Gene	UMLS:C1428805
7392	USF2	Gene	UMLS:C1421377
130749	CPO	Gene	UMLS:C1427240
GO:0030223	neutrophil differentiation	Biological Process	UMLS:C1159958
